transaction_id,product_id,quantity,unit_price,line_total
POS027063,372,2,124.18,248.36
POS027063,450,5,98.83,494.15
POS027064,88,3,147.65,442.95
POS027064,81,4,91.02,364.08
POS027065,22,1.0,35.14,35.14
POS027065,60,3,85.43,256.29
POS027065,414,3,126.07,378.21
POS027066,258,5,127.67,638.35
POS027066,418,3,39.34,118.02
POS027066,9,2,140.07,280.14
POS027067,19,4,140.39,561.56
POS027067,485,3,112.38,337.14
POS027067,374,3,132.82,398.46
POS027068,325,5,105.82,529.1
POS027068,434,3.0,134.86,404.58
POS027068,278,2,65.74,131.48
POS027068,445,1,128.41,128.41
POS027069,129,4,63.35,253.4
POS027069,323,3,127.8,383.4
POS027069,3,4,91.96,367.84
POS001123,322,1,133.22,133.22
POS001123,480,4,20.21,80.84
POS001123,35,1,128.78,128.78
POS027071,376,3,133.62,400.86
POS027071,297,2,66.83,133.66
POS027071,180,2,40.65,81.3
POS027072,290,3,85.65,256.95
POS027072,418,4,135.14,540.56
POS027073,65,1,105.6,105.6
POS027073,345,1,148.52,148.52
POS027073,212,2.0,138.63,277.26
POS027074,96,2,52.52,105.04
POS027074,489,3,38.72,116.16
POS004485,259,4,78.79,315.16
POS004485,100,3,79.6,238.8
POS004485,475,1,101.75,101.75
POS004485,184,2,106.19,212.38
POS027076,119,2,135.51,271.02
POS027076,289,3,146.11,438.33
POS027076,398,5,92.0,460.0
POS027076,62,4,147.36,589.44
POS027077,66,1,50.49,50.49
POS027077,122,3,33.03,99.09
POS027077,384,2.0,142.19,284.38
POS027077,304,4,47.07,188.28
POS027078,224,5,133.23,666.15
POS027078,29,5,23.81,119.05
POS027078,448,3,66.6,199.8
POS027079,216,1,90.57,90.57
POS027079,187,4,68.6,274.4
POS027079,116,4,145.57,582.28
POS027080,340,4,56.73,226.92
POS027080,68,3.0,27.03,81.09
POS027080,288,3,126.09,378.27
POS027081,466,1,57.91,57.91
POS027081,9,4,69.08,276.32
POS027081,356,,82.03,
POS027081,254,5,98.73,493.65
POS027082,407,2,97.69,195.38
POS027082,248,1,16.45,16.45
POS027082,274,5,26.82,134.1
POS027082,70,4,115.22,460.88
POS027083,319,1,89.82,89.82
POS027083,196,5,77.82,389.1
POS027083,243,5,122.59,612.95
POS027083,181,2,114.58,229.16
POS027084,468,5,49.33,246.65
POS027084,353,4,23.51,94.04
POS027084,383,1,121.39,121.39
POS027085,152,4,49.36,197.44
POS027085,439,3,37.86,113.58
POS027085,221,1,49.44,49.44
POS027086,498,2,34.14,68.28
POS027086,418,2,25.6,51.2
POS027086,160,5,139.38,696.9
POS027086,81,3,122.35,367.05
POS027087,120,4,80.72,322.88
POS027087,431,3,121.93,365.79
POS027087,138,4,92.35,369.4
POS027087,213,2,71.38,142.76
POS027088,262,3,45.36,136.08
POS027088,195,1,22.38,22.38
POS027089,2,3,101.19,303.57
POS027089,101,4,84.78,339.12
POS027089,153,1,28.05,28.05
POS027090,89,1,51.95,51.95
POS027090,265,4,59.59,238.36
POS027090,104,3,133.7,401.1
POS027091,179,4,129.01,516.04
POS027091,376,3,33.71,101.13
POS027092,115,3,79.0,237.0
POS027092,226,2,121.1,242.2
POS027093,346,5,66.18,330.9
POS027093,279,3,102.46,307.38
POS027093,286,5,132.69,663.45
POS027094,477,5,79.16,395.8
POS027094,14,,99.0,
POS027094,290,3,34.51,103.53
POS027095,135,5,147.93,739.65
POS027095,249,,33.17,
POS027095,182,3,103.08,309.24
POS027096,24,5,31.56,157.8
POS027096,364,3,82.34,247.02
POS027096,465,4,41.01,164.04
POS027096,216,3,147.12,441.36
POS027097,422,1,87.08,87.08
POS027097,300,1,116.88,116.88
POS027097,390,4,128.18,512.72
POS027098,124,3,65.45,196.35
POS027098,122,3,87.7,263.1
POS027098,346,1,97.23,97.23
POS027099,432,2,31.34,62.68
POS027099,151,1,143.4,143.4
POS027099,256,5,119.03,595.15
POS027099,160,5,30.12,150.6
POS027100,75,1,106.12,106.12
POS027100,453,1,36.5,36.5
POS027101,332,5,140.17,700.85
POS027101,74,4,63.32,253.28
POS027101,151,1,38.0,38.0
POS027102,192,3,102.25,306.75
POS027102,341,2,131.19,262.38
POS027102,342,3,20.17,60.51
POS027103,407,3,106.3,318.9
POS027103,336,1,116.57,116.57
POS027103,196,2,15.79,31.58
POS027104,483,2,60.01,120.02
POS027104,261,5,143.01,715.05
POS027104,131,1,29.62,29.62
POS027104,256,1,84.33,84.33
POS027105,65,4,92.68,370.72
POS027105,379,2,99.04,198.08
POS027105,280,4,24.11,96.44
POS027106,355,2,32.7,65.4
POS027106,327,1,53.1,53.1
POS027107,7,4,123.06,492.24
POS027107,434,5,124.96,624.8
POS027107,465,2,145.75,291.5
POS027108,183,3,94.03,282.09
POS027108,44,5,91.67,458.35
POS027108,240,4,33.06,132.24
POS027109,260,4,79.64,318.56
POS027109,309,5,58.63,293.15
POS027109,16,3,102.92,308.76
POS027110,90,3,105.52,316.56
POS027110,183,2,78.71,157.42
POS027110,473,3,125.0,375.0
POS027111,473,2,137.78,275.56
POS027111,317,4,122.79,491.16
POS027111,143,1,54.54,54.54
POS027112,228,5,57.24,286.2
POS027112,196,5,98.36,491.8
POS027112,141,5,49.44,247.2
POS027113,460,5,115.71,578.55
POS027113,59,1,48.91,48.91
POS027113,326,1,122.66,122.66
POS027113,208,5,101.57,507.85
POS027114,51,3,123.57,370.71
POS027114,55,2,114.05,228.1
POS027114,171,4,147.32,589.28
POS027115,318,1,73.35,73.35
POS027115,63,3,34.53,103.59
POS027115,468,1,126.29,126.29
POS027116,247,3,29.93,89.79
POS027116,398,1,123.88,123.88
POS027117,434,5,107.39,536.95
POS027117,159,4,19.07,76.28
POS027118,228,4,73.07,292.28
POS027118,270,3,143.54,430.62
POS027118,144,5,57.28,286.4
POS027119,406,2,91.42,182.84
POS027119,197,2,57.37,114.74
POS027120,423,1,83.96,83.96
POS027120,115,3,133.92,401.76
POS027121,463,1,95.49,95.49
POS027121,134,5,29.78,148.9
POS027122,281,2,88.09,176.18
POS027122,374,5,96.26,481.3
POS027123,368,1,35.47,35.47
POS027123,186,5,66.1,330.5
POS027124,375,3,148.39,445.17
POS027124,408,1,75.24,75.24
POS027124,81,3,15.83,47.49
POS027125,65,3,133.98,401.94
POS027125,378,5,131.74,658.7
POS027125,189,3,30.58,91.74
POS027126,63,4,126.22,504.88
POS027126,213,2,27.1,54.2
POS027126,36,1,103.18,103.18
POS027127,414,3,87.74,263.22
POS027127,292,4,129.66,518.64
POS027127,55,5,52.02,260.1
POS027128,57,3,136.71,410.13
POS027128,139,5.0,41.49,207.45
POS027128,314,3,70.2,210.60
POS027128,355,5,136.59,682.95
POS027129,312,1,82.22,82.22
POS027129,455,1,90.21,90.21
POS027130,242,3,35.98,107.94
POS027130,465,4,78.36,313.44
POS027131,321,5,61.77,308.85
POS027131,38,2,24.95,49.9
POS027131,347,3,85.76,257.28
POS027132,261,5,59.03,295.15
POS027132,293,3,55.23,165.69
POS027133,468,2,121.01,242.02
POS027133,416,2,90.23,180.46
POS027133,314,1,42.08,42.08
POS027133,209,3,76.1,228.3
POS027134,392,2,54.15,108.3
POS027134,404,3,148.88,446.64
POS027134,486,4,35.33,141.32
POS027134,150,5,80.25,401.25
POS027135,36,2,62.93,125.86
POS027135,26,4,28.49,113.96
POS027135,307,4,49.58,198.32
POS027136,32,4,50.19,200.76
POS027136,104,2,133.95,267.9
POS027137,226,1,45.26,45.26
POS027137,294,5,64.03,320.15
POS027138,1,3,44.27,132.81
POS027138,230,4,141.37,565.48
POS027138,182,4,148.16,592.64
POS027138,419,1,49.23,49.23
POS027139,417,1,110.09,110.09
POS027139,50,2,76.83,153.66
POS027139,186,1,21.83,21.83
POS027140,269,1,42.25,42.25
POS027140,362,3,136.13,408.39
POS027140,487,4,31.7,126.8
POS027141,145,2,82.44,164.88
POS027141,461,3,134.66,403.98
POS027141,306,1,146.65,146.65
POS027142,454,1,33.72,33.72
POS027142,289,,102.55,
POS027142,156,3,92.76,278.28
POS027142,199,4.0,108.5,434.0
POS027143,183,4,63.51,254.04
POS027143,469,4,85.48,341.92
POS027143,62,1,137.87,137.87
POS027144,62,3,36.81,110.43
POS027144,302,4,91.85,367.4
POS027144,465,4,32.92,131.68
POS027145,109,2,109.73,219.46
POS027145,395,2,97.49,194.98
POS027145,71,2,55.65,111.3
POS027145,14,5,53.92,269.6
POS027146,269,2,75.58,151.16
POS027146,360,2,70.68,141.36
POS027146,167,4,57.71,230.84
POS027146,382,3,123.11,369.33
POS027147,290,5,141.06,705.3
POS027147,91,2,114.56,229.12
POS027147,304,2,72.39,144.78
POS027148,292,2,37.0,74.0
POS027148,190,3,143.84,431.52
POS027148,252,1,30.34,30.34
POS027149,475,5,93.2,466.0
POS027149,478,4,54.52,218.08
POS027149,359,5,21.82,109.1
POS027150,413,1,25.01,25.01
POS027150,301,5,49.88,249.4
POS027150,318,4,30.76,123.04
POS027151,279,1,69.37,69.37
POS027151,89,3,147.2,441.6
POS027152,215,4,112.83,451.32
POS027152,147,3,124.2,372.6
POS027152,334,4,60.48,241.92
POS027153,259,1,42.86,42.86
POS027153,353,2,81.04,162.08
POS027154,313,2,34.6,69.2
POS027154,319,1,19.62,19.62
POS027155,387,5,64.39,321.95
POS027155,448,2,61.26,122.52
POS027155,38,3,125.14,375.42
POS027156,450,3,96.92,290.76
POS027156,486,1,28.55,28.55
POS027156,258,2,127.12,254.24
POS027156,497,2,34.27,68.54
POS027157,434,2,138.53,277.06
POS027157,485,3,91.53,274.59
POS027158,54,5,51.05,255.25
POS027158,284,1,122.74,122.74
POS027158,410,4,135.07,540.28
POS027159,452,1,134.99,134.99
POS027159,80,5,133.08,665.4
POS027160,147,4,21.01,84.04
POS027160,189,3,118.92,356.76
POS027161,281,2,136.27,272.54
POS027161,346,4,60.3,241.2
POS027162,448,3,120.14,360.42
POS027162,200,4,63.57,254.28
POS027162,426,1,71.09,71.09
POS027163,343,4,113.22,452.88
POS027163,458,4,65.53,262.12
POS027163,470,2,107.38,214.76
POS027163,285,2,21.25,42.5
POS027164,141,4,89.88,359.52
POS027164,284,4,103.48,413.92
POS027164,62,4,41.53,166.12
POS027164,463,4,117.07,468.28
POS027165,139,1,82.05,82.05
POS027165,9,2,38.97,77.94
POS027166,401,3,32.16,96.48
POS027166,29,2,112.76,225.52
POS027166,34,4,55.29,221.16
POS027167,467,4,78.87,315.48
POS027167,162,4,35.92,143.68
POS027167,380,1,109.95,109.95
POS027168,369,2,134.13,268.26
POS027168,20,4,45.49,181.96
POS027168,484,4,122.54,490.16
POS027168,148,2,71.75,143.5
POS027169,9,2,35.47,70.94
POS027169,259,2,115.04,230.08
POS027169,286,2,28.77,57.54
POS027169,19,5,150.0,750.0
POS027170,87,3,131.34,394.02
POS027170,438,2,16.29,32.58
POS027170,355,1,142.03,142.03
POS027171,333,1,107.11,107.11
POS027171,393,3,149.53,448.59
POS027171,307,2,116.69,233.38
POS027172,433,4,31.78,127.12
POS027172,5,4,123.74,494.96
POS027172,146,5,81.08,405.4
POS027173,89,3,54.74,164.22
POS027173,310,1,106.58,106.58
POS027174,160,2,144.25,288.5
POS027174,50,1,84.6,84.6
POS027174,306,2,75.04,150.08
POS027175,220,4,61.75,247.0
POS027175,199,3,107.46,322.38
POS027175,365,1.0,88.17,88.17
POS027176,288,5,48.76,243.8
POS027176,491,5,51.96,259.8
POS027177,402,5,115.98,579.9
POS027177,27,2,102.93,205.86
POS027177,441,5.0,127.23,636.15
POS027178,339,4,53.36,213.44
POS027178,93,5,136.04,680.2
POS027178,379,1,24.99,24.99
POS027179,360,1,147.97,147.97
POS027179,479,2,108.84,217.68
POS027180,236,1,119.86,119.86
POS027180,455,3,123.47,370.41
POS027180,427,1,61.84,61.84
POS027180,44,1,107.99,107.99
POS027181,103,5,104.18,520.9
POS027181,432,1,68.33,68.33
POS027181,364,1,64.62,64.62
POS027181,342,4,89.97,359.88
POS027182,30,2,101.2,202.4
POS027182,396,5,87.68,438.4
POS027182,168,2,46.16,92.32
POS027183,268,1,57.19,57.19
POS027183,138,1,108.65,108.65
POS027184,433,3,125.82,377.46
POS027184,276,2,32.76,65.52
POS027184,31,1,47.97,47.97
POS027184,83,5,72.49,362.45
POS027185,454,5,65.32,326.6
POS027185,51,3,100.8,302.4
POS027185,357,4,102.54,410.16
POS027186,455,5,34.46,172.3
POS027186,338,2,89.03,178.06
POS027187,63,2,60.32,120.64
POS027187,358,5,32.93,164.65
POS027187,457,2,73.54,147.08
POS027188,138,2,85.81,171.62
POS027188,321,5,34.21,171.05
POS027189,144,4,42.9,171.6
POS027189,12,5,143.19,715.95
POS027189,45,2,75.55,151.1
POS027190,138,4,49.16,196.64
POS027190,283,1,32.16,32.16
POS027190,80,1,66.0,66.0
POS027191,500,3,127.71,383.13
POS027191,368,1,21.84,21.84
POS027192,407,1,149.09,149.09
POS027192,495,2,119.2,238.4
POS027192,233,3,145.48,436.44
POS027192,169,2,122.26,244.52
POS027193,200,2,134.06,268.12
POS027193,144,4,79.95,319.8
POS027193,321,1,140.99,140.99
POS027193,403,3,92.79,278.37
POS027194,278,1,73.58,73.58
POS027194,200,5,122.97,614.85
POS027195,51,2,27.07,54.14
POS027195,84,5,111.48,557.4
POS027196,240,1,82.82,82.82
POS027196,237,2,115.94,231.88
POS027196,253,1,61.64,61.64
POS027197,123,4,114.44,457.76
POS027197,231,5,149.66,748.3
POS027197,84,2,15.44,30.88
POS027198,310,3,135.63,406.89
POS027198,243,2,40.83,81.66
POS027199,106,5,143.65,718.25
POS027199,181,1,81.98,81.98
POS027200,82,5,149.44,747.2
POS027200,288,5,27.85,139.25
POS027200,479,2.0,81.35,162.7
POS027201,318,4,63.38,253.52
POS027201,75,1,68.62,68.62
POS027201,263,2,29.94,59.88
POS027201,498,2,21.12,42.24
POS027202,481,5,23.07,115.35
POS027202,250,3.0,105.42,316.26
POS027202,40,2,26.9,53.8
POS027202,389,3,124.86,374.58
POS027203,92,1,97.32,97.32
POS027203,297,2,24.6,49.2
POS027203,357,5,129.63,648.15
POS027203,250,1,118.65,118.65
POS027204,352,1,76.17,76.17
POS027204,220,4,46.99,187.96
POS027205,168,5,33.34,166.7
POS027205,199,4,22.99,91.96
POS027205,202,4,139.79,559.16
POS027206,465,2,134.88,269.76
POS027206,207,4,74.96,299.84
POS027207,230,1,138.77,138.77
POS027207,115,3,84.99,254.97
POS027207,146,1,111.54,111.54
POS027208,173,4,120.25,481.0
POS027208,134,2,118.63,237.26
POS027208,178,2,38.17,76.34
POS027209,201,3,72.34,217.02
POS027209,467,3,102.69,308.07
POS027210,176,5,117.35,586.75
POS027210,175,5,42.19,210.95
POS027210,158,2,81.57,163.14
POS027211,440,4,22.96,91.84
POS027211,411,3,135.81,407.43
POS027211,83,5,68.7,343.5
POS027212,371,2,65.19,130.38
POS027212,328,1,49.08,49.08
POS027213,407,3,89.08,267.24
POS027213,464,2,119.56,239.12
POS027213,416,1,32.78,32.78
POS027214,240,5,86.78,433.9
POS027214,287,4,83.89,335.56
POS027214,27,2,44.04,88.08
POS027215,342,5,137.11,685.55
POS027215,283,5,118.08,590.4
POS027216,204,1,143.17,143.17
POS027216,454,3,101.85,305.55
POS027217,190,3,88.22,264.66
POS027217,128,3,50.96,152.88
POS027218,166,1,59.12,59.12
POS027218,204,4,92.91,371.64
POS027218,261,4,92.57,370.28
POS027219,229,1,37.71,37.71
POS027219,324,2,78.87,157.74
POS027219,323,2,96.13,192.26
POS027219,82,5,30.47,152.35
POS027220,496,4,100.07,400.28
POS027220,489,1,38.62,38.62
POS027220,404,5,38.03,190.15
POS027221,143,3,140.24,420.72
POS027221,479,4,146.09,584.36
POS027221,99,3,88.74,266.22
POS027221,156,1,85.38,85.38
POS027222,233,,49.09,
POS027222,193,1,86.41,86.41
POS027223,8,4,72.06,288.24
POS027223,217,2,89.75,179.5
POS027223,420,1,122.38,122.38
POS027224,317,1,43.24,43.24
POS027224,384,5,37.3,186.5
POS027224,359,5,30.39,151.95
POS027225,388,5,74.85,374.25
POS027225,9,2,48.04,96.08
POS027226,94,2,68.43,136.86
POS027226,183,1,110.92,110.92
POS027226,419,,79.16,
POS027226,63,1,78.94,78.94
POS027227,307,4,130.43,521.72
POS027227,132,5,118.42,592.1
POS027227,121,2,88.54,177.08
POS027228,204,4,45.13,180.52
POS027228,392,4,17.67,70.68
POS027229,201,1,63.5,63.5
POS027229,382,2,65.05,130.1
POS027229,321,2,94.7,189.4
POS027229,220,2.0,21.51,43.02
POS027230,116,4,70.0,280.0
POS027230,454,3,45.34,136.02
POS027230,57,3,86.99,260.97
POS027231,34,5,61.6,308.0
POS027231,349,3,120.07,360.21
POS027231,43,3,94.64,283.92
POS027232,198,1,144.1,144.1
POS027232,493,1,55.45,55.45
POS027232,447,3,94.63,283.89
POS027233,297,5,30.36,151.8
POS027233,406,4,147.59,590.36
POS027233,300,3,78.96,236.88
POS027234,451,4,124.04,496.16
POS027234,4,3,67.93,203.79
POS027235,294,3,53.65,160.95
POS027235,456,5,102.28,511.4
POS027236,259,4,140.27,561.08
POS027236,72,1,148.62,148.62
POS027236,87,2,57.39,114.78
POS027237,433,1,67.31,67.31
POS027237,27,4,23.84,95.36
POS027238,89,2,98.2,196.4
POS027238,130,3,106.01,318.03
POS027238,219,1,141.28,141.28
POS027238,446,1,95.75,95.75
POS027239,443,3,103.03,309.09
POS027239,465,4,148.49,593.96
POS027239,266,3,24.48,73.44
POS027240,96,4,33.7,134.8
POS027240,419,1,73.24,73.24
POS027240,136,1,104.17,104.17
POS027240,135,1,105.69,105.69
POS027241,237,5,85.35,426.75
POS027241,381,4,108.8,435.2
POS027241,153,2,133.81,267.62
POS027242,296,4,65.56,262.24
POS027242,70,4,31.98,127.92
POS027242,447,4,131.68,526.72
POS027243,212,2,82.87,165.74
POS027243,192,1,131.56,131.56
POS027243,338,3,73.29,219.87
POS027244,13,3,34.85,104.55
POS027244,361,3,110.2,330.6
POS027244,116,5,148.48,742.4
POS027245,121,5,143.14,715.7
POS027245,370,1,60.6,60.6
POS027245,230,1,92.86,92.86
POS027246,494,4,27.62,110.48
POS027246,188,1,144.72,144.72
POS027246,335,4,147.43,589.72
POS027247,397,5,44.77,223.85
POS027247,499,4,103.26,413.04
POS027247,379,4,78.65,314.6
POS027248,332,5,19.01,95.05
POS027248,490,3,121.31,363.93
POS027248,389,1,58.53,58.53
POS027248,358,2,94.66,189.32
POS027249,436,3,98.08,294.24
POS027249,85,4,69.2,276.8
POS027250,448,5,15.26,76.3
POS027250,280,1,95.17,95.17
POS027251,460,3,97.16,291.48
POS027251,330,3,64.31,192.93
POS027252,271,1.0,55.8,55.8
POS027252,311,3.0,62.11,186.33
POS027252,329,4,89.63,358.52
POS027252,189,3,74.5,223.5
POS027253,8,3,28.91,86.73
POS027253,432,5,69.17,345.85
POS027254,385,3,50.76,152.28
POS027254,487,1,68.58,68.58
POS027254,298,1,42.28,42.28
POS027255,397,4,69.18,276.72
POS027255,371,1,62.78,62.78
POS027255,431,1,138.82,138.82
POS027256,448,3,88.43,265.29
POS027256,415,4,105.57,422.28
POS027256,247,4,94.41,377.64
POS027257,107,3,145.05,435.15
POS027257,27,1,58.89,58.89
POS027257,344,5,71.0,355.0
POS027257,259,1,92.13,92.13
POS027258,461,2,102.21,204.42
POS027258,394,4,93.24,372.96
POS027258,164,3,136.25,408.75
POS027259,50,4,15.58,62.32
POS027259,269,2,143.02,286.04
POS027260,255,3,58.92,176.76
POS027260,180,3,85.6,256.8
POS027260,315,1,106.75,106.75
POS027261,19,2,126.66,253.32
POS027261,190,2,144.41,288.82
POS027262,146,4,51.54,206.16
POS027262,290,5,142.29,711.45
POS027262,395,4,83.35,333.4
POS027262,325,1,123.69,123.69
POS027263,324,4,114.19,456.76
POS027263,179,1,62.5,62.5
POS027263,219,5,136.35,681.75
POS027264,218,2,116.22,232.44
POS027264,432,3,77.41,232.23
POS027264,257,5,128.71,643.55
POS027264,500,2,94.31,188.62
POS027265,49,1,114.56,114.56
POS027265,227,1,117.39,117.39
POS027265,174,5,142.31,711.55
POS027266,10,4,32.21,128.84
POS027266,448,4,15.14,60.56
POS027267,434,4,149.65,598.6
POS027267,194,5,124.08,620.4
POS027267,310,1,75.08,75.08
POS027268,226,1,114.01,114.01
POS027268,175,2,71.04,142.08
POS027268,453,2,149.96,299.92
POS027269,448,4,92.0,368.0
POS027269,123,1,47.88,47.88
POS027269,445,3,121.67,365.01
POS027270,496,5,29.09,145.45
POS027270,193,1,31.9,31.9
POS027270,152,3,30.24,90.72
POS027271,65,5,134.74,673.7
POS027271,303,4,63.84,255.36
POS027271,242,2,133.43,266.86
POS027271,7,2,70.79,141.58
POS027272,164,4,107.86,431.44
POS027272,135,5,24.34,121.7
POS027272,473,5,40.1,200.5
POS027272,240,3,119.33,357.99
POS027273,477,3,46.13,138.39
POS027273,30,1,131.95,131.95
POS027273,165,1,98.07,98.07
POS027274,351,1,34.93,34.93
POS027274,343,2,83.62,167.24
POS027274,271,5,101.2,506.0
POS027275,93,4,49.98,199.92
POS027275,216,5,16.72,83.6
POS027275,140,2,141.76,283.52
POS027276,331,2,110.85,221.7
POS027276,365,1,127.73,127.73
POS027276,348,3,35.91,107.73
POS027277,356,3,29.61,88.83
POS027277,339,2,134.03,268.06
POS027277,296,3,38.48,115.44
POS027277,157,5,144.94,724.7
POS027278,19,2,71.31,142.62
POS027278,299,2,78.55,157.1
POS027278,342,3,20.68,62.04
POS027279,499,1,135.29,135.29
POS027279,144,5,144.2,721.0
POS027279,219,3,145.25,435.75
POS027279,297,1,134.98,134.98
POS027280,199,1,32.44,32.44
POS027280,68,5,67.29,336.45
POS027280,289,4,18.87,75.48
POS027280,308,2,66.15,132.3
POS017263,200,2,103.85,207.7
POS017263,127,5,105.5,527.5
POS017263,417,5,37.5,187.5
POS027282,315,3,145.4,436.2
POS027282,141,1,130.65,130.65
POS027282,361,1,20.62,20.62
POS027283,199,1,62.74,62.74
POS027283,390,3,109.42,328.26
POS027283,267,1,82.54,82.54
POS027283,279,1,132.95,132.95
POS027284,65,5,36.24,181.2
POS027284,389,5,120.57,602.85
POS027284,266,5,60.29,301.45
POS027284,21,4,121.82,487.28
POS027285,376,1,125.28,125.28
POS027285,205,1,71.22,71.22
POS027285,368,4,122.0,488.0
POS027286,477,4,34.71,138.84
POS027286,98,2,77.14,154.28
POS027286,206,1,70.79,70.79
POS027286,280,2,94.48,188.96
POS027287,329,3,57.58,172.74
POS027287,9,2,35.43,70.86
POS027287,282,5,99.13,495.65
POS027288,416,2,102.76,205.52
POS027288,351,5,68.22,341.1
POS027289,212,1,60.76,60.76
POS027289,384,5,104.03,520.15
POS027289,310,2,70.56,141.12
POS027290,177,3,92.34,277.02
POS027290,436,4,35.38,141.52
POS027291,299,3,104.52,313.56
POS027291,270,4,126.33,505.32
POS027291,200,5,70.79,353.95
POS027292,205,4,110.28,441.12
POS027292,53,2.0,58.73,117.46
POS027293,425,2,65.38,130.76
POS027293,188,3,115.55,346.65
POS027293,392,5,100.31,501.55
POS027294,490,3,125.89,377.67
POS027294,71,3,133.21,399.63
POS027295,256,3,44.45,133.35
POS027295,481,1,112.76,112.76
POS027295,455,2,132.87,265.74
POS027295,471,3,110.9,332.7
POS027296,341,5,46.05,230.25
POS027296,435,4,20.28,81.12
POS027296,387,4,98.39,393.56
POS027297,118,2,112.36,224.72
POS027297,366,2,103.36,206.72
POS027298,337,1,41.87,41.87
POS027298,355,5,119.2,596.0
POS027298,445,3,49.76,149.28
POS027298,332,5,61.55,307.75
POS027299,466,4,41.15,164.6
POS027299,379,3,93.6,280.8
POS027299,49,3,29.18,87.54
POS027299,467,1,101.93,101.93
POS027300,457,3,133.76,401.28
POS027300,321,3,39.4,118.2
POS027300,29,1,56.69,56.69
POS027301,195,2,28.03,56.06
POS027301,143,5,91.75,458.75
POS027301,133,5,43.74,218.7
POS027302,135,3,148.54,445.62
POS027302,55,5,50.38,251.9
POS027303,406,1,95.11,95.11
POS027303,309,4,88.11,352.44
POS027303,57,2,89.89,179.78
POS027304,366,5,145.47,727.35
POS027304,277,3,139.48,418.44
POS027304,231,5,19.88,99.4
POS027305,240,2,135.64,271.28
POS027305,462,1,138.98,138.98
POS027306,211,2,61.23,122.46
POS027306,327,4,105.84,423.36
POS027306,42,3,77.28,231.84
POS027306,126,5,63.42,317.1
POS027307,309,2.0,70.06,140.12
POS027307,267,5,125.63,628.15
POS027308,454,2,125.33,250.66
POS027308,10,5,104.25,521.25
POS027309,127,4,146.78,587.12
POS027309,179,3,147.6,442.8
POS027309,21,1,115.43,115.43
POS027309,398,3,31.51,94.53
POS027310,301,2,115.0,230.0
POS027310,166,3,30.8,92.4
POS027310,419,4,20.62,82.48
POS027311,238,1,84.68,84.68
POS027311,415,4,121.22,484.88
POS027311,439,3,70.18,210.54
POS027312,8,4,92.4,369.6
POS027312,154,2,32.68,65.36
POS027312,303,2,99.35,198.7
POS027312,93,1,16.77,16.77
POS027313,170,4,108.46,433.84
POS027313,76,3,117.65,352.95
POS027313,355,1,81.59,81.59
POS027313,53,2,111.99,223.98
POS027314,67,1,125.42,125.42
POS027314,68,3,134.71,404.13
POS027315,183,2,77.84,155.68
POS027315,226,4,74.31,297.24
POS027315,499,5,61.56,307.8
POS027315,406,5,84.96,424.8
POS027316,297,3,121.04,363.12
POS027316,170,5,29.66,148.3
POS027316,212,5,125.44,627.2
POS027317,260,4,23.02,92.08
POS027317,72,3,63.08,189.24
POS027317,480,5,60.93,304.65
POS027318,313,3,47.79,143.37
POS027318,279,5,133.39,666.95
POS027318,71,2,42.29,84.58
POS027318,25,3,136.37,409.11
POS027319,14,3,66.05,198.15
POS027319,407,2.0,139.16,278.32
POS027319,426,4,60.46,241.84
POS027319,197,2,60.35,120.7
POS027320,120,2,47.28,94.56
POS027320,377,4,20.43,81.72
POS027320,60,3,64.38,193.14
POS027321,434,2,17.75,35.5
POS027321,211,1,135.99,135.99
POS027321,203,4,139.88,559.52
POS027322,100,5,27.59,137.95
POS027322,424,5,78.99,394.95
POS027322,268,5,16.88,84.4
POS027323,448,1,59.97,59.97
POS027323,25,2,43.07,86.14
POS027324,273,5,139.14,695.7
POS027324,344,1,71.48,71.48
POS027324,417,5,87.64,438.2
POS027324,238,1,134.24,134.24
POS027325,323,5,18.33,91.65
POS027325,64,4,132.77,531.08
POS027325,444,3,105.95,317.85
POS027326,217,5,71.0,355.0
POS027326,130,1,98.22,98.22
POS027327,91,2,55.41,110.82
POS027327,270,5,20.25,101.25
POS027327,368,2,148.67,297.34
POS027328,240,2,105.85,211.7
POS027328,52,4,21.24,84.96
POS027329,42,3,68.02,204.06
POS027329,302,3,121.0,363.0
POS027329,203,1,40.52,40.52
POS027330,56,3,61.31,183.93
POS027330,46,1,107.09,107.09
POS027330,183,1,132.95,132.95
POS027331,461,3,44.72,134.16
POS027331,122,5,50.46,252.3
POS006831,204,1,149.23,149.23
POS006831,345,2,58.63,117.26
POS006831,300,2,99.26,198.52
POS027333,493,4,61.51,246.04
POS027333,227,3,100.27,300.81
POS027334,317,3,72.73,218.19
POS027334,247,3,76.41,229.23
POS027334,294,3,98.29,294.87
POS027334,59,3,92.42,277.26
POS027335,360,3,46.78,140.34
POS027335,195,3,39.96,119.88
POS027335,28,3,81.43,244.29
POS027335,302,4,106.75,427.0
POS027336,179,2,35.62,71.24
POS027336,230,3,134.75,404.25
POS027336,471,1,139.57,139.57
POS027337,265,5,94.55,472.75
POS027337,37,2,101.89,203.78
POS027338,84,1,59.36,59.36
POS027338,39,2,30.82,61.64
POS027339,298,3,146.98,440.94
POS027339,163,2,42.88,85.76
POS027339,211,2,64.6,129.2
POS027340,398,3,81.93,245.79
POS027340,413,4,51.19,204.76
