order_item_id,order_id,product_id,quantity,unit_price,line_total
28244,ECOM010597,100,4,95.58,382.32
28245,ECOM010598,267,3,41.05,123.15
28246,ECOM010598,147,1,137.17,137.17
28247,ECOM010599,280,4,68.31,273.24
28248,ECOM010599,233,2,141.79,283.58
28249,ECOM010600,403,4,71.53,286.12
28250,ECOM010600,138,3,25.31,75.93
28251,ECOM010600,346,3,103.62,310.86
28252,ECOM010601,352,2,83.81,167.62
28253,ECOM010601,394,3,190.52,571.56
28254,ECOM010601,241,3,17.05,51.15
28255,ECOM010602,301,4,178.31,713.24
28256,ECOM010602,130,4,190.3,761.20
28257,ECOM010602,447,4,74.67,298.68
28258,ECOM010603,9,1,88.54,88.54
28259,ECOM010603,273,1,82.87,82.87
28260,ECOM010604,388,3,58.36,175.08
28261,ECOM010604,98,4,129.09,516.36
28262,ECOM010604,109,4,187.69,750.76
28263,ECOM010605,204,1,41.02,41.02
28264,ECOM010605,73,2,119.95,239.9
28265,ECOM010606,200,4,142.39,569.56
28266,ECOM010606,308,4,64.22,256.88
28267,ECOM010606,243,1,39.51,39.51
28268,ECOM010607,462,2,131.43,262.86
28269,ECOM010607,188,1,29.55,29.55
28270,ECOM010607,461,2,43.87,87.74
28271,ECOM010608,355,3,117.13,351.39
28272,ECOM010608,424,1,178.02,178.02
28273,ECOM010608,297,3,70.01,210.03
28274,ECOM010609,23,3,,
28275,ECOM010609,38,4,142.53,570.12
28276,ECOM010609,86,4,174.46,697.84
28277,ECOM010610,195,3,142.71,428.13
28278,ECOM010610,89,4,171.19,684.76
28279,ECOM010610,155,3,192.26,576.78
28280,ECOM010611,300,3,126.86,380.58
28281,ECOM010611,60,1,64.86,64.86
28282,ECOM010611,316,1,71.95,71.95
28283,ECOM010612,219,2,22.72,45.44
28284,ECOM010612,255,2,170.27,340.54
28285,ECOM010613,243,4,129.03,516.12
28286,ECOM010613,263,3,45.89,137.67
28287,ECOM010613,187,2,58.38,116.76
28288,ECOM010614,99,3,120.71,362.13
28289,ECOM010614,82,4,182.8,731.2
28290,ECOM010614,465,1,53.23,53.23
28291,ECOM010615,163,2,101.09,202.18
28292,ECOM010615,353,3,187.24,561.72
28293,ECOM010615,392,3,39.57,118.71
28294,ECOM010616,471,2,178.75,357.5
28295,ECOM010616,39,4,64.23,256.92
28296,ECOM010616,159,3,116.6,349.8
28297,ECOM010617,448,4,103.19,412.76
28298,ECOM010617,45,3,115.97,347.91
28299,ECOM010618,165,2,188.4,376.8
28300,ECOM010618,20,2,103.06,206.12
28301,ECOM010618,179,1,112.54,112.54
28302,ECOM010619,481,1,72.56,72.56
28303,ECOM010619,306,1,150.04,150.04
28304,ECOM010619,155,4,78.53,314.12
28305,ECOM010620,119,2,177.04,354.08
28306,ECOM010620,300,4,91.0,364.0
28307,ECOM010620,497,4,41.03,164.12
28308,ECOM010621,102,2,67.44,134.88
28309,ECOM010621,60,2,19.67,39.34
28310,ECOM010621,23,4,69.14,276.56
28311,ECOM010622,45,2,160.25,320.5
28312,ECOM010622,80,2,29.36,58.72
28313,ECOM010622,463,4,39.36,157.44
28314,ECOM010623,345,2,107.88,215.76
28315,ECOM010623,329,3,68.53,205.59
28316,ECOM010623,342,2,93.11,186.22
28317,ECOM010624,450,3,171.04,513.12
28318,ECOM010624,245,3,89.81,269.43
28319,ECOM010624,368,2,199.08,398.16
28320,ECOM010625,200,1,45.93,45.93
28321,ECOM010625,386,3,30.85,92.55
28322,ECOM010625,112,4,29.94,119.76
28323,ECOM010626,327,2,55.79,111.58
28324,ECOM010626,390,4,28.65,114.6
28325,ECOM010627,123,3,83.73,251.19
28326,ECOM010627,403,4,96.87,387.48
28327,ECOM010627,393,2,109.23,218.46
28328,ECOM010628,378,4,183.91,735.64
28329,ECOM010628,6,1,119.55,119.55
28330,ECOM010628,78,3,164.97,494.91
28331,ECOM010629,362,2,28.69,57.38
28332,ECOM010629,138,2,82.24,164.48
28333,ECOM010629,39,2,194.59,389.18
28334,ECOM010630,335,3,183.98,551.94
28335,ECOM010630,381,4,38.41,153.64
28336,ECOM010630,222,3,28.56,85.68
28337,ECOM010631,80,1,75.39,75.39
28338,ECOM010631,167,1,40.26,40.26
28339,ECOM010632,24,4,77.98,311.92
28340,ECOM010632,415,2,189.29,378.58
28341,ECOM010632,463,2,157.28,314.56
28342,ECOM010633,205,1,92.81,92.81
28343,ECOM010633,371,3,102.36,307.08
28344,ECOM010633,150,2,125.16,250.32
28345,ECOM010634,378,3,179.74,539.22
28346,ECOM010634,239,3,187.61,562.83
28347,ECOM010634,384,2,85.92,171.84
28348,ECOM010635,243,4,89.52,358.08
28349,ECOM010635,17,1,184.6,184.6
28350,ECOM010636,227,4,43.41,173.64
28351,ECOM010636,377,1,30.3,30.3
28352,ECOM010636,475,2,,
28353,ECOM010637,296,3,61.85,185.55
28354,ECOM010637,251,1,199.08,199.08
28355,ECOM010638,388,1,80.32,80.32
28356,ECOM010638,158,2,90.75,181.5
28357,ECOM010639,400,2,,
28358,ECOM010639,64,3,114.6,343.8
28359,ECOM010640,177,3,37.24,111.72
28360,ECOM010640,417,2,109.14,218.28
28361,ECOM010640,330,1,150.36,150.36
28362,ECOM010641,398,1,106.19,106.19
28363,ECOM010641,496,3,187.45,562.35
28364,ECOM010642,282,3,37.98,113.94
28365,ECOM010642,84,2,127.64,255.28
28366,ECOM010642,24,3,158.85,476.55
28367,ECOM010643,245,3,26.42,79.26
28368,ECOM010643,185,3,77.98,233.94
28369,ECOM010644,458,4,148.51,594.04
28370,ECOM010644,161,4,48.96,195.84
28371,ECOM010644,408,3,146.91,440.73
28372,ECOM010645,420,3,162.55,487.65
28373,ECOM010645,71,2,143.74,287.48
28374,ECOM010645,487,2,36.64,73.28
28375,ECOM010646,483,1,103.18,103.18
28376,ECOM010646,186,4,199.26,797.04
28377,ECOM010647,256,2,168.6,337.2
28378,ECOM010647,39,4,170.71,682.84
28379,ECOM010647,4,1,35.91,35.91
28380,ECOM010648,427,3,151.8,455.4
28381,ECOM010648,481,1,83.98,83.98
28382,ECOM010648,299,4,58.21,232.84
28383,ECOM010649,135,2,43.06,86.12
28384,ECOM010649,12,4,17.58,70.32
28385,ECOM010650,435,3,43.27,129.81
28386,ECOM010650,195,3,101.21,303.63
28387,ECOM010650,177,1,62.64,62.64
28388,ECOM010651,401,4,133.84,535.36
28389,ECOM010651,188,4,142.5,570.0
28390,ECOM010651,79,4,21.51,86.04
28391,ECOM010652,450,3,177.85,533.55
28392,ECOM010652,368,3,138.74,416.22
28393,ECOM010653,123,1,87.87,87.87
28394,ECOM010653,193,2,26.84,53.68
28395,ECOM010653,235,4,139.97,559.88
28396,ECOM010654,466,4,115.95,463.8
28397,ECOM010654,65,4,130.47,521.88
28398,ECOM010654,400,4,139.99,559.96
28399,ECOM010655,302,1,134.12,134.12
28400,ECOM010655,185,3,37.77,113.31
28401,ECOM010655,6,1,117.74,117.74
28402,ECOM010656,317,2,69.85,139.7
28403,ECOM010656,384,2,44.09,88.18
28404,ECOM010657,106,2,167.06,334.12
28405,ECOM010657,130,2,151.2,302.4
28406,ECOM010657,57,4,68.05,272.2
28407,ECOM010658,490,3,182.77,548.31
28408,ECOM010658,427,2,33.04,66.08
28409,ECOM010658,208,1,161.17,161.17
28410,ECOM010659,244,4,73.91,295.64
28411,ECOM010659,164,1,159.56,159.56
28412,ECOM010660,469,4,141.14,564.56
28413,ECOM010660,82,2,181.92,363.84
28414,ECOM010661,294,4,177.31,709.24
28415,ECOM010661,437,3,156.74,470.22
28416,ECOM010662,365,1,69.61,69.61
28417,ECOM010662,95,4,179.0,716.0
28418,ECOM010662,102,4,91.98,367.92
28419,ECOM010663,387,3,160.92,482.76
28420,ECOM010663,97,2,119.13,238.26
28421,ECOM010663,438,1,86.12,86.12
28422,ECOM010664,295,4,129.57,518.28
28423,ECOM010664,427,1,159.42,159.42
28424,ECOM010665,296,3,99.18,297.54
28425,ECOM010665,438,4,88.25,353.0
28426,ECOM010665,470,2,63.77,127.54
28427,ECOM010666,42,4,149.68,598.72
28428,ECOM010666,456,3,43.35,130.05
28429,ECOM010667,201,2,30.19,60.38
28430,ECOM010667,398,1,165.47,165.47
28431,ECOM010667,74,3,125.77,377.31
28432,ECOM010668,269,4,180.55,722.2
28433,ECOM010668,199,3,168.06,504.18
28434,ECOM010669,125,1,43.69,43.69
28435,ECOM010669,457,4,90.92,363.68
28436,ECOM010670,381,4,40.13,160.52
28437,ECOM010670,300,4,23.35,93.4
28438,ECOM010671,59,1,184.49,184.49
28439,ECOM010671,385,3,140.4,421.2
28440,ECOM010671,206,3,199.07,597.21
28441,ECOM010672,196,2,165.07,330.14
28442,ECOM010672,319,4,135.7,542.8
28443,ECOM010673,54,4,67.05,268.2
28444,ECOM010673,29,2,95.06,190.12
28445,ECOM010674,93,2,84.17,168.34
28446,ECOM010674,201,4,78.67,314.68
28447,ECOM010674,305,3,94.4,283.2
28448,ECOM010675,282,4,184.4,737.6
28449,ECOM010675,312,1,135.69,135.69
28450,ECOM010676,397,1,196.9,196.9
28451,ECOM010676,500,2,35.0,70.0
28452,ECOM010676,305,4,117.01,468.04
28453,ECOM010677,455,4,194.68,778.72
28454,ECOM010677,278,1,138.45,138.45
28455,ECOM010678,413,1,47.06,47.06
28456,ECOM010678,430,2,177.55,355.1
28457,ECOM010678,376,1,129.76,129.76
28458,ECOM010679,478,4,92.41,369.64
28459,ECOM010679,129,2,104.64,209.28
28460,ECOM010679,45,3,52.51,157.53
28461,ECOM010680,130,1,17.64,17.64
28462,ECOM010680,251,2,62.81,125.62
28463,ECOM010681,142,2,147.39,294.78
28464,ECOM010681,142,3,182.81,548.43
28465,ECOM010681,369,2,63.95,127.9
28466,ECOM010682,126,1,61.44,61.44
28467,ECOM010682,164,3,24.96,74.88
28468,ECOM010682,176,2,101.75,203.5
28469,ECOM010683,293,1,177.02,177.02
28470,ECOM010683,238,1,59.13,59.13
28471,ECOM010683,388,2,153.33,306.66
28472,ECOM010684,285,3,121.86,365.58
28473,ECOM010684,240,3,65.93,197.79
28474,ECOM010684,288,2,,
28475,ECOM010685,381,3,68.75,206.25
28476,ECOM010685,117,2,43.43,86.86
28477,ECOM010685,479,2,86.47,172.94
28478,ECOM010686,80,2,32.6,65.2
28479,ECOM010686,243,3,61.39,184.17
28480,ECOM010687,100,1,180.23,180.23
28481,ECOM010687,100,1,61.89,61.89
28482,ECOM010687,255,4,59.36,237.44
28483,ECOM010688,345,2,50.92,101.84
28484,ECOM010688,214,3,127.48,382.44
28485,ECOM010688,408,4,158.43,633.72
28486,ECOM010689,493,3,34.16,102.48
28487,ECOM010689,399,3,192.7,578.1
28488,ECOM010689,165,1,82.41,82.41
28489,ECOM010690,381,4,16.1,64.4
28490,ECOM010690,333,1,60.9,60.9
28491,ECOM010691,465,4,61.92,247.68
28492,ECOM010691,436,3,149.26,447.78
28493,ECOM010692,277,2,136.24,272.48
28494,ECOM010692,212,3,60.61,181.83
28495,ECOM010692,337,1,104.81,104.81
28496,ECOM010693,1,4,115.9,463.6
28497,ECOM010693,259,3,35.0,105.0
28498,ECOM010694,211,2,139.9,279.8
28499,ECOM010694,400,4,196.1,784.4
28500,ECOM010694,418,1,18.6,18.6
28501,ECOM010695,471,4,195.93,783.72
28502,ECOM010695,188,4,157.1,628.4
28503,ECOM010696,31,2,154.46,308.92
28504,ECOM010696,483,4,35.75,143.0
28505,ECOM010697,17,4,54.07,216.28
28506,ECOM010697,328,1,152.96,152.96
28507,ECOM010698,418,1,176.52,176.52
28508,ECOM010698,88,1,37.36,37.36
28509,ECOM010698,394,4,64.85,259.4
28510,ECOM010699,172,4,52.18,208.72
28511,ECOM010699,219,1,154.54,154.54
28512,ECOM010699,161,1,113.17,113.17
28513,ECOM010700,10,1,100.22,100.22
28514,ECOM010700,373,2,66.14,132.28
28515,ECOM010700,39,4,69.07,276.28
28516,ECOM010701,390,2,45.31,90.62
28517,ECOM010701,170,3,84.62,253.86
28518,ECOM010701,237,4,175.52,702.08
28519,ECOM010702,164,4,63.24,252.96
28520,ECOM010702,279,2,44.39,88.78
28521,ECOM010702,63,3,155.7,467.1
28522,ECOM010703,225,3,191.99,575.97
28523,ECOM010703,176,2,151.3,302.6
28524,ECOM010703,387,2,189.13,378.26
28525,ECOM010704,198,3,132.87,398.61
28526,ECOM010704,88,4,80.24,320.96
28527,ECOM010704,371,4,19.0,76.0
28528,ECOM010705,183,3,199.28,597.84
28529,ECOM010705,318,1,38.32,38.32
28530,ECOM010706,404,1,68.66,68.66
28531,ECOM010706,402,2,146.41,292.82
28532,ECOM010706,449,1,134.21,134.21
28533,ECOM010707,167,4,194.67,778.68
28534,ECOM010707,113,4,150.15,600.6
28535,ECOM010707,48,2,23.84,47.68
28536,ECOM010708,377,2,59.15,118.3
28537,ECOM010708,205,3,189.07,567.21
28538,ECOM010708,106,4,90.63,362.52
28539,ECOM010709,269,1,188.22,188.22
28540,ECOM010709,20,4,170.97,683.88
28541,ECOM010709,408,3,150.28,450.84
28542,ECOM010710,75,4,132.26,529.04
28543,ECOM010710,153,4,199.62,798.48
28544,ECOM010710,84,4,165.61,662.44
28545,ECOM010711,40,2,61.24,122.48
28546,ECOM010711,254,4,141.59,566.36
28547,ECOM010711,493,3,,
28548,ECOM010712,93,2,190.34,380.68
28549,ECOM010712,189,1,97.99,97.99
28550,ECOM010713,67,1,20.4,20.4
28551,ECOM010713,129,3,185.88,557.64
28552,ECOM010713,319,1,58.42,58.42
28553,ECOM010714,486,2,100.29,200.58
28554,ECOM010714,197,1,174.25,174.25
28555,ECOM010714,313,2,162.85,325.7
28556,ECOM010715,494,3,191.93,575.79
28557,ECOM010715,227,2,57.18,114.36
28558,ECOM010715,358,1,61.42,61.42
28559,ECOM010716,255,4,29.26,117.04
28560,ECOM010716,167,1,,
28561,ECOM010716,21,2,166.42,332.84
28562,ECOM010717,452,1,32.52,32.52
28563,ECOM010717,494,4,66.98,267.92
28564,ECOM010717,349,4,120.43,481.72
28565,ECOM010718,191,4,189.41,757.64
28566,ECOM010718,355,1,116.04,116.04
28567,ECOM010718,279,1,70.49,70.49
28568,ECOM010719,25,4,170.46,681.84
28569,ECOM010719,47,1,152.28,152.28
28570,ECOM010719,6,1,17.73,17.73
28571,ECOM010720,112,1,171.73,171.73
28572,ECOM010720,241,1,169.37,169.37
28573,ECOM010720,250,3,84.66,253.98
28574,ECOM010721,417,4,153.92,615.68
28575,ECOM010721,324,4,101.82,407.28
28576,ECOM010721,292,3,79.89,239.67
28577,ECOM010722,199,2,91.61,183.22
28578,ECOM010722,131,2,76.88,153.76
28579,ECOM010722,190,3,136.43,409.29
28580,ECOM010723,457,1,46.8,46.8
28581,ECOM010723,64,4,44.96,179.84
28582,ECOM010724,326,1,140.93,140.93
28583,ECOM010724,453,2,177.97,355.94
28584,ECOM010724,391,4,127.4,509.6
28585,ECOM010725,456,2,147.06,294.12
28586,ECOM010725,373,4,167.87,671.48
28587,ECOM010726,491,1,115.51,115.51
28588,ECOM010726,148,3,146.84,440.52
28589,ECOM010726,225,4,21.81,87.24
28590,ECOM010727,195,3,84.76,254.28
28591,ECOM010727,163,4,178.95,715.8
28592,ECOM010728,125,1,100.5,100.5
28593,ECOM010728,384,2,181.48,362.96
28594,ECOM010728,379,4,147.93,591.72
28595,ECOM010729,235,4,76.66,306.64
28596,ECOM010729,180,4,194.07,776.28
28597,ECOM010729,7,2,41.96,83.92
28598,ECOM010730,15,4,176.92,707.68
28599,ECOM010730,364,1,145.87,145.87
28600,ECOM010730,421,3,170.78,512.34
28601,ECOM010731,185,1,134.47,134.47
28602,ECOM010731,25,1,192.87,192.87
28603,ECOM010731,54,2,115.3,230.6
28604,ECOM010732,4,3,23.49,70.47
28605,ECOM010732,227,3,138.05,414.15
28606,ECOM010732,422,4,86.77,347.08
28607,ECOM010733,152,4,187.88,751.52
28608,ECOM010733,265,2,47.28,94.56
28609,ECOM010733,226,1,117.17,117.17
28610,ECOM010734,190,1,172.51,172.51
28611,ECOM010734,285,1,136.46,136.46
28612,ECOM010734,380,2,36.88,73.76
28613,ECOM010735,241,3,151.51,454.53
28614,ECOM010735,164,3,75.19,225.57
28615,ECOM010735,302,3,137.81,413.43
28616,ECOM010736,178,2,97.62,195.24
28617,ECOM010736,353,4,178.9,715.6
28618,ECOM010736,186,3,149.93,449.79
28619,ECOM010737,421,1,101.22,101.22
28620,ECOM010737,354,3,185.03,555.09
28621,ECOM010738,56,1,105.94,105.94
28622,ECOM010738,460,3,157.92,473.76
28623,ECOM010738,22,3,181.59,544.77
28624,ECOM010739,54,2,63.43,126.86
28625,ECOM010739,174,3,51.62,154.86
28626,ECOM010739,437,1,199.11,199.11
28627,ECOM010740,131,3,92.53,277.59
28628,ECOM010740,33,3,121.28,363.84
28629,ECOM010741,330,2,127.57,255.14
28630,ECOM010741,348,3,163.42,490.26
28631,ECOM010741,211,1,102.35,102.35
28632,ECOM010742,15,3,50.08,150.24
28633,ECOM010742,398,4,169.16,676.64
28634,ECOM010742,321,2,171.58,343.16
28635,ECOM010743,290,1,67.73,67.73
28636,ECOM010743,300,4,88.32,353.28
28637,ECOM010743,44,2,88.43,176.86
28638,ECOM010744,428,3,22.75,68.25
28639,ECOM010744,273,3,179.11,537.33
28640,ECOM010744,203,3,94.93,284.79
28641,ECOM010745,21,3,101.14,303.42
28642,ECOM010745,126,1,119.83,119.83
28643,ECOM010745,133,3,144.69,434.07
28644,ECOM010746,308,4,95.34,381.36
28645,ECOM010746,212,3,77.46,232.38
28646,ECOM010746,492,3,185.42,556.26
28647,ECOM010747,57,3,143.89,431.67
28648,ECOM010747,402,3,20.26,60.78
28649,ECOM010747,116,2,74.45,148.9
28650,ECOM010748,58,1,36.3,36.3
28651,ECOM010748,364,3,195.44,586.32
28652,ECOM010749,445,1,160.2,160.2
28653,ECOM010749,239,3,178.74,536.22
28654,ECOM010749,121,3,120.25,360.75
28655,ECOM010750,225,2,155.73,311.46
28656,ECOM010750,388,1,119.23,119.23
28657,ECOM010750,150,2,102.33,204.66
28658,ECOM010751,298,3,133.21,399.63
28659,ECOM010751,389,1,74.06,74.06
28660,ECOM010751,107,4,197.35,789.4
28661,ECOM010752,362,2,142.47,284.94
28662,ECOM010752,410,2,100.4,200.8
28663,ECOM010752,263,2,67.54,135.08
28664,ECOM010753,389,2,199.47,398.94
28665,ECOM010753,38,3,53.68,161.04
28666,ECOM010753,4,3,113.41,340.23
28667,ECOM010754,370,4,176.01,704.04
28668,ECOM010754,208,3,85.01,255.03
28669,ECOM010754,492,4,131.36,525.44
28670,ECOM010755,342,2,116.06,232.12
28671,ECOM010755,323,4,108.76,435.04
28672,ECOM010756,468,4,85.85,343.4
28673,ECOM010756,296,4,111.62,446.48
28674,ECOM010757,239,1,186.01,186.01
28675,ECOM010757,94,2,159.6,319.2
28676,ECOM010757,462,3,146.83,440.49
28677,ECOM010758,399,2,71.68,143.36
28678,ECOM010758,245,1,35.62,35.62
28679,ECOM010758,152,3,20.97,62.91
28680,ECOM010759,171,3,145.08,435.24
28681,ECOM010759,287,2,127.93,255.86
28682,ECOM010759,486,1,135.86,135.86
28683,ECOM010760,242,4,171.23,684.92
28684,ECOM010760,420,2,18.65,37.3
28685,ECOM010760,233,1,75.34,75.34
28686,ECOM010761,197,1,89.2,89.2
28687,ECOM010761,4,2,111.34,222.68
28688,ECOM010761,7,1,197.61,197.61
28689,ECOM010762,298,2,76.56,153.12
28690,ECOM010762,497,1,26.57,26.57
28691,ECOM010762,183,1,157.29,157.29
28692,ECOM010763,137,3,164.15,492.45
28693,ECOM010763,364,2,87.18,174.36
28694,ECOM010764,258,3,85.1,255.3
28695,ECOM010764,228,3,138.36,415.08
28696,ECOM010765,320,3,104.17,312.51
28697,ECOM010765,362,1,60.72,60.72
28698,ECOM010765,301,1,139.23,139.23
28699,ECOM010766,477,4,61.11,244.44
28700,ECOM010766,319,4,167.87,671.48
28701,ECOM010767,495,1,54.21,54.21
28702,ECOM010767,429,3,120.05,360.15
28703,ECOM010767,439,3,174.41,523.23
28704,ECOM010768,369,4,142.04,568.16
28705,ECOM010768,174,2,164.9,329.8
28706,ECOM010768,255,3,133.53,400.59
28707,ECOM010769,407,1,122.35,122.35
28708,ECOM010769,315,3,157.36,472.08
28709,ECOM010769,116,4,74.75,299.00
28710,ECOM010770,52,1,63.81,63.81
28711,ECOM010770,145,3,29.96,89.88
28712,ECOM010771,491,3,118.61,355.83
28713,ECOM010771,481,4,80.47,321.88
28714,ECOM010771,391,3,42.79,128.37
28715,ECOM010772,422,1,33.28,33.28
28716,ECOM010772,479,3,94.45,283.35
28717,ECOM010772,206,3,198.48,595.44
28718,ECOM010773,181,3,85.05,255.15
28719,ECOM010773,88,3,104.42,313.26
28720,ECOM010773,302,4,185.77,743.08
28721,ECOM010774,172,1,113.46,113.46
28722,ECOM010774,55,3,191.55,574.65
28723,ECOM010774,137,4,176.93,707.72
28724,ECOM010775,378,3,94.97,284.91
28725,ECOM010775,91,3,99.8,299.4
28726,ECOM010775,141,1,117.01,117.01
28727,ECOM010776,217,1,43.29,43.29
28728,ECOM010776,220,1,102.12,102.12
28729,ECOM010776,175,3,122.77,368.31
28730,ECOM010777,232,2,113.83,227.66
28731,ECOM010777,419,2,53.77,107.54
28732,ECOM010777,304,1,105.93,105.93
28733,ECOM010778,67,3,157.52,472.56
28734,ECOM010778,358,1,138.6,138.6
28735,ECOM010778,96,1,127.21,127.21
28736,ECOM010779,438,3,94.92,284.76
28737,ECOM010779,202,4,180.53,722.12
28738,ECOM010780,384,3,75.45,226.35
28739,ECOM010780,158,3,45.58,136.74
28740,ECOM010780,493,3,159.87,479.61
28741,ECOM010781,187,2,190.12,380.24
28742,ECOM010781,287,4,187.92,751.68
28743,ECOM010781,226,3,87.59,262.77
28744,ECOM010782,408,2,179.24,358.48
28745,ECOM010782,256,1,16.54,16.54
28746,ECOM010782,473,4,56.6,226.4
28747,ECOM010783,428,2,135.38,270.76
28748,ECOM010783,32,2,155.48,310.96
28749,ECOM010784,198,1,126.1,126.1
28750,ECOM010784,485,3,125.21,375.63
28751,ECOM010785,220,3,83.15,249.45
28752,ECOM010785,456,2,131.0,262.0
28753,ECOM010785,1,1,151.49,151.49
28754,ECOM010786,180,1,102.3,102.3
28755,ECOM010786,37,1,84.47,84.47
28756,ECOM010786,367,4,189.2,756.8
28757,ECOM010787,261,4,197.94,791.76
28758,ECOM010787,50,2,162.77,325.54
28759,ECOM010788,463,1,151.58,151.58
28760,ECOM010788,104,3,137.66,412.98
28761,ECOM010788,366,1,65.12,65.12
28762,ECOM010789,282,1,92.9,92.9
28763,ECOM010789,333,3,175.47,526.41
28764,ECOM010789,30,2,165.97,331.94
28765,ECOM010790,92,2,169.17,338.34
28766,ECOM010790,262,1,142.75,142.75
28767,ECOM010791,370,4,183.55,734.2
28768,ECOM010791,75,2,96.85,193.7
28769,ECOM010791,362,4,69.42,277.68
28770,ECOM010792,82,3,29.17,87.51
28771,ECOM010792,365,1,185.43,185.43
28772,ECOM010792,264,1,89.6,89.6
28773,ECOM010793,291,3,34.41,103.23
28774,ECOM010793,492,1,134.35,134.35
28775,ECOM010793,321,3,179.69,539.07
28776,ECOM010794,352,2,55.65,111.3
28777,ECOM010794,283,2,87.87,175.74
28778,ECOM010794,235,3,101.35,304.05
28779,ECOM010795,259,4,197.04,788.16
28780,ECOM010795,234,2,54.61,109.22
28781,ECOM010796,282,2,198.42,396.84
28782,ECOM010796,47,4,100.97,403.88
28783,ECOM010796,205,4,,
28784,ECOM010797,352,4,96.26,385.04
28785,ECOM010797,489,4,106.61,426.44
28786,ECOM010797,408,1,198.86,198.86
28787,ECOM010798,306,4,24.24,96.96
28788,ECOM010798,47,3,147.32,441.96
28789,ECOM010798,184,4,93.66,374.64
28790,ECOM010799,82,4,58.8,235.2
28791,ECOM010799,456,4,35.31,141.24
28792,ECOM010800,282,3,61.52,184.56
28793,ECOM010800,260,4,111.04,444.16
28794,ECOM010801,159,3,58.42,175.26
28795,ECOM010801,103,1,133.62,133.62
28796,ECOM010801,431,1,133.18,133.18
28797,ECOM010802,353,1,162.69,162.69
28798,ECOM010802,316,4,92.12,368.48
28799,ECOM010802,60,3,167.12,501.36
28800,ECOM010803,142,4,86.53,346.12
28801,ECOM010803,385,1,55.54,55.54
28802,ECOM010803,360,1,72.19,72.19
28803,ECOM010804,105,3,156.61,469.83
28804,ECOM010804,323,4,172.04,688.16
28805,ECOM010804,12,1,64.73,64.73
28806,ECOM010805,450,2,57.55,115.1
28807,ECOM010805,382,3,69.02,207.06
28808,ECOM010805,344,4,180.61,722.44
28809,ECOM010806,474,3,132.86,398.58
28810,ECOM010806,245,1,41.81,41.81
28811,ECOM010807,354,3,98.94,296.82
28812,ECOM010807,403,2,121.77,243.54
28813,ECOM010807,324,1,167.87,167.87
28814,ECOM010808,289,3,50.36,151.08
28815,ECOM010808,399,2,138.5,277.0
28816,ECOM010808,97,2,139.97,279.94
28817,ECOM010809,418,4,150.93,603.72
28818,ECOM010809,80,3,112.89,338.67
28819,ECOM010809,43,3,154.26,462.78
28820,ECOM010810,336,2,47.58,95.16
28821,ECOM010810,271,3,148.61,445.83
28822,ECOM010811,226,3,127.22,381.66
28823,ECOM010811,157,2,26.71,53.42
28824,ECOM010811,2,2,191.73,383.46
28825,ECOM010812,495,3,,
28826,ECOM010812,55,4,35.26,141.04
28827,ECOM010813,255,4,30.33,121.32
28828,ECOM010813,405,2,184.17,368.34
28829,ECOM010814,370,1,151.29,151.29
28830,ECOM010814,363,2,30.3,60.6
28831,ECOM010814,198,1,34.66,34.66
28832,ECOM010815,418,3,64.91,194.73
28833,ECOM010815,248,3,142.46,427.38
28834,ECOM010815,442,2,154.98,309.96
28835,ECOM010816,267,4,77.21,308.84
28836,ECOM010816,475,4,91.97,367.88
28837,ECOM010816,456,3,59.53,178.59
28838,ECOM010817,151,1,32.97,32.97
28839,ECOM010817,323,4,55.09,220.36
28840,ECOM010817,343,4,99.32,397.28
28841,ECOM010818,165,1,79.77,79.77
28842,ECOM010818,263,1,197.53,197.53
28843,ECOM010818,264,1,67.86,67.86
28844,ECOM010819,121,1,19.46,19.46
28845,ECOM010819,64,1,181.7,181.7
28846,ECOM010819,252,1,66.45,66.45
28847,ECOM010820,50,3,29.95,89.85
28848,ECOM010820,434,2,19.69,39.38
28849,ECOM010820,333,3,178.75,536.25
28850,ECOM010821,75,3,56.66,169.98
28851,ECOM010821,234,1,181.72,181.72
28852,ECOM010822,414,2,40.19,80.38
28853,ECOM010822,30,1,55.94,55.94
28854,ECOM010822,339,2,147.49,294.98
28855,ECOM010823,420,3,21.88,65.64
28856,ECOM010823,278,4,112.39,449.56
28857,ECOM010823,484,1,92.81,92.81
28858,ECOM010824,140,3,15.55,46.65
28859,ECOM010824,1,2,88.69,177.38
28860,ECOM010824,104,4,175.79,703.16
28861,ECOM010825,381,1,177.94,177.94
28862,ECOM010825,280,4,111.86,447.44
28863,ECOM010825,160,4,61.99,247.96
28864,ECOM010826,71,2,153.18,306.36
28865,ECOM010826,88,1,61.84,61.84
28866,ECOM010827,178,2,42.05,84.1
28867,ECOM010827,22,1,79.44,79.44
28868,ECOM010827,356,3,48.31,144.93
28869,ECOM010828,98,4,33.36,133.44
28870,ECOM010828,281,2,181.29,362.58
28871,ECOM010828,17,4,199.26,797.04
28872,ECOM010829,241,4,125.07,500.28
28873,ECOM010829,279,3,150.5,451.5
28874,ECOM010829,298,1,60.57,60.57
28875,ECOM010830,493,2,93.2,186.4
28876,ECOM010830,399,3,146.88,440.64
28877,ECOM010830,491,4,183.25,733.0
28878,ECOM010831,216,4,83.45,333.8
28879,ECOM010831,66,4,70.46,281.84
28880,ECOM010831,2,1,78.49,78.49
